state,district,rows,regime_valid,regime_class_count,Regime Coverage,Regime Majority Share,Persistence__RMSE,Persistence__MAE,Persistence__MAPE,Persistence__R2,Persistence__mNSE,Persistence__KGE,Persistence__PBIAS,Persistence__Pearson r,Persistence__Alpha,Persistence__Beta,Persistence__NRMSE,Random Forest__RMSE,Random Forest__MAE,Random Forest__MAPE,Random Forest__R2,Random Forest__mNSE,Random Forest__KGE,Random Forest__PBIAS,Random Forest__Pearson r,Random Forest__Alpha,Random Forest__Beta,Random Forest__NRMSE,XGBoost__RMSE,XGBoost__MAE,XGBoost__MAPE,XGBoost__R2,XGBoost__mNSE,XGBoost__KGE,XGBoost__PBIAS,XGBoost__Pearson r,XGBoost__Alpha,XGBoost__Beta,XGBoost__NRMSE
Karnataka,Bijapur,486,True,3,1.0,0.4285714285714285,10.625966503459958,8.92454081632653,378.1939718530563,-0.0417734664278099,0.031112454036185,,-20852499999.999992,,,,0.2948381382758035,6.304682841282686,3.5916846908590228,209.71990217368509,0.6332561032463537,0.6100708554510713,0.5988518351281151,-12341680989.898962,0.8243527376341359,0.6463967062361348,1.070940820708559,0.1749357059179435,6.160673010939918,3.4923309758244727,211.68038793562047,0.6498188829905793,0.6208571333250108,0.5941957042510957,-12530275264.73999,0.841564231710151,0.6334107865952668,1.0720248734116795,0.1709398726675893
Karnataka,Chamarajanagara,486,False,1,0.3333333333333333,1.0,1.659344903931695,1.3827551020408178,6.296676721533991,-2.0872444212325623,-0.6215148976905605,,13371000000.000015,,,,0.505897836564541,1.6734099090349677,1.3969910360652091,6.36242811533656,-2.1398026766451355,-0.638208945008861,-0.2256429451357304,13571114804.232683,0.2664430833859251,0.0202604913430346,0.9351511432232888,0.5101859478765144,1.704252501187051,1.4273802371900908,6.502777657398378,-2.256608580498214,-0.6738454378919339,-0.3634840645303729,13907911727.905275,0.0411990818449898,0.0328532178864846,0.9335417768756348,0.5195891771911739
Karnataka,Chikkamagaluru,486,False,1,0.3333333333333333,1.0,0.4215048357143869,0.3417346938775511,14.381687122962225,-0.9244853408494298,-0.54637203166227,,-2863000000.000002,,,,0.2354775618516127,0.2227819121840823,0.1799191108485238,7.187541551398032,0.4623875234080163,0.1858541553952021,0.7800619244222238,-1531200663.9009104,0.852550417819331,0.8482960029102984,1.0601437866334469,0.124459168817923,0.1350083494986366,0.1073892164230346,4.359798331436959,0.802562001208554,0.514056711964368,0.7785533676891649,-791459218.0252075,0.948286694068778,0.7869321562173034,1.0310876003780671,0.0754236589377858
Karnataka,Chitradurga,486,False,1,0.3333333333333333,1.0,0.5627265983493193,0.4459183673469389,11.183523688722907,-1.6877143789387152,-0.3980256714936736,,4370000000.000002,,,,0.5410832676435764,0.6000887104476285,0.4845822748623321,12.200434816313145,-2.056462985460964,-0.5192432288425095,-0.888460491663958,4748906293.650855,-0.6262256518515377,0.0487174769961981,0.8706372570511887,0.5770083754304122,0.6066922814161774,0.5032535995755876,12.74275401466857,-2.12410173007758,-0.5777808294020679,-0.2255409711087619,4931885275.840758,0.1746422099136037,0.1040725346020013,0.8656528118812105,0.5833579629001707
Karnataka,Dakshin Kannada,486,False,1,0.3333333333333333,1.0,2.664296821118173,2.326938775510204,17.98935401310272,-3.141025463471508,-1.051457358762144,,22739999999.999992,,,,0.5766876236186521,2.545796847455453,2.233502394989744,17.377465488573435,-2.7808563450363195,-0.9690827159859204,0.1105322220507514,21880467978.835995,0.3600735111934346,0.4095375419230731,0.8183379441506069,0.5510382786700114,2.801732386798008,2.47348732812064,19.2932216250079,-3.579267234670916,-1.1806563346151742,0.028037904097604,24240175815.58227,0.2182580527081676,0.458625006766425,0.7987465269450021,0.6064355815580103
Karnataka,Davanagere,486,False,1,0.3333333333333333,1.0,0.0,0.0,0.0,1.0,,-0.4142135623730951,0.0,,,,,5.144903010409554,4.763254616132166,476.3254616132166,0.0,-inf,,-476.3254616132166,,,,,3.465365493455718,3.2088259750482986,320.88259750482985,0.0,-inf,,-320.88259750482985,,,,
Karnataka,Dharwad,486,False,1,0.3333333333333333,1.0,0.1445047841874489,0.111020408163265,0.9616284923411992,-0.2586844477025138,-0.333199959987988,,641999999.9999973,,,,0.1876685508927909,0.0981073659279717,0.058824612463312,0.514715600772513,0.4198294955243,0.2935986069600301,0.3351697533600176,-144636466.69042608,0.7594801153754516,0.3802034118519276,1.001277210860535,0.1274121635428205,0.1067541563015144,0.0655469010800732,0.5736243302495345,0.3130549478131472,0.212873314528083,0.3264400500774488,-343057590.48461974,0.6778453151468229,0.4084848369611616,1.0030293665932375,0.1386417614305382
Karnataka,Gadag,486,False,2,0.6666666666666666,0.5408163265306123,1.2816196704139011,0.9573469387755102,17.073020805058146,-1.2538676269427862,-0.2324086385862576,,9368000000.0,,,,0.4836300643071325,0.363776902121569,0.2498351206427737,4.723270085797834,0.8184148548994659,0.6783830934935554,0.8478281672934992,2296406647.907648,0.9491576788921622,0.8646576358751702,0.952526117425212,0.1372743026873845,0.3577479031112174,0.2300234303182485,4.234913083822767,0.8243839233025081,0.7038870119916601,0.782030287166019,1692203804.9697878,0.9421247313573248,0.7927865114467334,0.9650168732950924,0.1349992087212141
Karnataka,Hassan,486,False,2,0.6666666666666666,0.9693877551020408,4.417697784399214,3.361428571428572,12.88889642741314,-1.3672249081486858,-0.4334870288338912,,32902000000.000008,,,,0.4439897270752977,3.367666688725784,2.137090733255789,7.862643464726577,-0.375642926345423,0.088633960095921,0.0708173632244187,20822489619.04767,0.5964573892034745,0.167729235040011,0.9113483922894768,0.3384589636910335,3.550885064091668,2.3022106525654698,8.50924997087609,-0.5293988083436953,0.0182182848843749,-0.0229954704252441,22456203918.45703,0.4552252654094558,0.1394190934264024,0.9043928647885856,0.3568728707629816
Karnataka,Haveri,486,False,2,0.6666666666666666,0.6836734693877551,19.076060700174303,18.37367346938776,96.57364115536262,-0.1464891051651891,-0.1295567747381851,-0.5307645946432014,-58.58670874978081,,,,0.3983307726075236,14.135580126645907,12.244531167440282,59.53510224542513,0.3704650960898878,0.2472439897923198,0.1267744603084494,-66.55622677360947,0.839961455341675,0.4578400834078269,0.3344377322639054,0.2951676785685093,18.1862703154147,15.386074740539248,74.3061804180528,-0.0420290457337044,0.0541115804218497,-0.161333280864466,-91.13343313239042,0.5853261223972956,0.4116036191241702,0.0886656686760956,0.3797508940366402
Karnataka,Kodagu,486,False,2,0.6666666666666666,0.5,0.4548098952489122,0.3356122448979591,8.14419470535832,-1.1249358622683592,-0.8276573787409698,,3242999999.999999,,,,0.2526721640271735,0.3711381856463278,0.2242286402779011,5.389564662539655,-0.4150027917596086,-0.2210911108251185,0.1680329150961262,1977699145.382409,0.2887205036146482,0.5715602312946672,0.9481340865599536,0.2061878809146265,0.2128570727954608,0.1101533227064171,2.597646040566776,0.5345616257053478,0.4001335288036662,0.5137147362316148,936109953.88031,0.8535349184394047,0.5369463929613787,0.975450159873061,0.1182539293308115
Karnataka,Kolar,486,False,2,0.6666666666666666,0.6020408163265306,0.9303493967322148,0.7321428571428542,1.6878662154515172,-1.6267246571588143,-0.4259553688035873,,7174999999.999972,,,,0.5226682004113563,0.1978441532740128,0.1405392517261778,0.3246362474530235,0.8812130227620933,0.7262792383051551,0.8483472178532386,1289493332.7689366,0.9741814230499104,0.8505925903505341,0.9969351412818784,0.1111484007157374,0.0838446474352555,0.0549997991445112,0.1268790195941277,0.9786659614324886,0.892879841538996,0.9164896309976878,446946487.42675793,0.995598822748377,0.9166124536279991,0.9989377007203426,0.0471037345141884
Karnataka,Koppal,486,False,2,0.6666666666666666,0.8979591836734694,0.3584747023778636,0.2628673469387754,6.691974042539618,-0.3450345878019039,-0.1423884751972022,,1779299999.9999986,,,,0.2809362871299871,0.2633225435597704,0.2062459688110451,5.329193627941694,0.2742408669688766,0.1036809228325482,0.2812182873927951,1162937050.9860482,0.8612504585990015,0.2954602654514977,0.968070740975006,0.2063656297490363,0.1980507166297271,0.1596918679062201,4.167536575982534,0.5894469686286155,0.3059991984425906,0.454063500928488,727533287.811279,0.9351701574388174,0.4582945871875287,0.9800250591585022,0.1552121603681246
Karnataka,Mandya,486,False,2,0.6666666666666666,0.979591836734694,6.538402257557472,5.705306122448978,27.224892876077423,-3.188300611623755,-0.8799598164291516,,55905999999.99999,,,,0.6726751293783405,6.103726558182729,5.239505871666138,24.83952603234069,-2.649931485681728,-0.7264736168878589,-0.1541076508967787,51347157542.32815,0.3965501341166845,0.0535331411305475,0.7316472204621665,0.6279554072204453,6.296920168237212,5.4656426460888925,26.03798072280229,-2.8846415252942945,-0.8009881196695605,-0.1960094042090761,53563297931.67115,0.2720243812349766,0.093288104251084,0.7200651298111699,0.6478312930285196
Karnataka,Mysore,486,False,1,0.3333333333333333,1.0,1.0486551153837027,0.9726530612244892,6.012452506027864,-6.158260453701791,-2.328639233740499,,9531999999.999992,,,,0.7384895178758479,1.131219888645274,1.0594091642371195,6.553730180957697,-7.329831205070162,-2.625538282092564,-0.4208086137754072,10382209809.523771,-0.0889021892018881,0.0897157826417385,0.9338805402458016,0.7966337243980813,1.1949119255026588,1.1229097961892889,6.949049113940635,-8.294240962347425,-2.842851837469861,-0.4285263070678218,11004516002.65503,-0.1627861735985475,0.1731359553667734,0.9299173618814242,0.8414872714807468
Karnataka,Raichur,486,False,1,0.3333333333333333,1.0,0.9628857562514034,0.8210204081632653,137.7321640949516,-2.424773617384881,-0.7525048229510236,-2.315258487316653,-299.84894259818725,,,,0.7350272948483995,1.500875354206075,1.3364232289979494,226.1540342729536,-7.320924795387672,-1.852655221521542,-4.234052520486821,-492.2761922245404,-0.6858816871547228,0.4347356538560657,-3.922761922245404,1.145706377256546,1.358183123636299,1.199778389979382,202.6248251818145,-5.813950967585456,-1.5609806942742428,-3.78656885793812,-443.1657474386728,-0.6728432858637785,0.3120691877552242,-3.431657474386728,1.0367810104093882
Karnataka,Shivamogga,486,True,3,1.0,0.6530612244897959,0.3238070728198557,0.2485714285714287,10.149276728921324,-0.915791772699048,-0.3311475409836075,,-2194000000.0000014,,,,0.2998213637220886,0.1077653797634653,0.0509185372979249,2.0398507307072844,0.787805477066346,0.7273214942515495,0.894855530105981,-102715504.75449993,0.8949292744091479,1.00021795709971,1.0039312425273468,0.0997827590402456,0.0701281072964979,0.0454597600625485,1.8026990185403733,0.9101413523952646,0.7565542903754229,0.9347047004230784,-175467679.0237429,0.9570962514028398,0.9512389095303868,1.00671569500244,0.0649334326819425
Karnataka,Tumkur,486,True,3,1.0,0.6020408163265306,5.45020098861744,4.311326530612244,55.38160721309531,-1.6715460424299518,-0.50400392292185,,42248999999.99999,,,,0.4560837647378611,1.3532086259669729,0.8900339674809308,12.448791998292975,0.8353100331761102,0.689512132954837,0.7855485477342286,8674124040.043276,0.9597397444099665,0.8359201089954464,0.86791545674585,0.1132392155620897,1.693331958393779,1.3285818650771155,22.954471550795787,0.7421175207043049,0.536524936626628,0.7893037325055787,12946822305.67932,0.9482025647360908,0.9466791477016993,0.8028532791387474,0.1417014191124501
Karnataka,Udupi,486,False,1,0.3333333333333333,1.0,0.9385741465496634,0.7084693877551023,6.309035847649253,-1.324376604550002,-0.2666311729314348,,6943000000.000002,,,,0.5456826433428273,0.9838171859716972,0.7803565844303103,6.990993050169589,-1.5538661437292247,-0.3951541067620585,-0.0497860776755672,7647494527.417041,0.560643322497779,0.0493602300313836,0.927195147348016,0.5719867360300562,0.976934121168984,0.7640891577273,6.833375909821954,-1.5182560027794816,-0.3660705216114004,-0.094001226019019,7488073745.72754,0.5148273246821571,0.0220611984388737,0.9287128478810412,0.5679849541680139
Karnataka,Uttara Kannada,486,True,3,1.0,0.6122448979591837,9.56994353671527,6.973928571428571,38.8736945765905,-0.4409553619424946,0.0756319325938567,,51880900000.0,,,,0.4495463893609202,1.3520534626136729,0.9160469385337808,7.237020625811173,0.9712379719148856,0.8785814151158806,0.9533575312040437,6155013834.066835,0.9888209941537702,1.0067825127503405,0.9552278295761396,0.063512470058891,0.9018672811727942,0.6244577681872309,5.197134338407084,0.987202738646502,0.9172304656630944,0.9646102039479318,4799154740.905761,0.9954781235143004,0.9963509229804354,0.965090480745786,0.0423650545458847
Karnataka,Yadgir,486,False,1,0.3333333333333333,1.0,0.4563307518697822,0.3952040816326531,17.514345475802045,-2.9637880750337176,-0.9594535993061588,,3867000000.000001,,,,0.608441002493043,0.0713859456344145,0.0505827545007901,2.3002482186928312,0.902998960729121,0.7492066378466171,0.9321485185144306,436010232.2029892,0.9702778876301488,0.9426763760390058,0.97915721438869,0.095181260845886,0.0696316812719783,0.0453296853084953,2.0062783218735976,0.9077078599552948,0.775251777091444,0.8929000456629773,354061240.1962279,0.9681497471920484,0.8991560889512428,0.983074657479027,0.092842241695971
Kerala,Alappuzha,486,True,3,1.0,0.7346938775510204,1.9955393905367225,1.5906836734693877,56.82880256676529,-0.7650784385751046,-0.6757409625602753,,12875300000.000002,,,,0.1601556493207642,1.1341145247420463,0.4656449943580601,14.855868694654855,0.4298918819707721,0.5094559628219091,0.3634922490133457,1392062167.1957583,0.7257896648024141,0.4292509067957471,0.935221286340038,0.0910204273468737,1.1340645338206097,0.4619157251557525,14.505634355543725,0.4299421407433785,0.5133846440971064,0.3581644731293324,1531085090.7564163,0.7348148574198211,0.419867775173889,0.928751944402782,0.0910164152343988
Kerala,ERNAKULAM,486,False,1,0.3333333333333333,1.0,0.0303775561618662,0.0262244897959182,0.4419207001421421,-0.1940038789997697,-0.1151945590761676,,119999999.99999665,,,,0.2531463013488855,0.07407089634827,0.0698061760608943,1.175685843038465,-6.098968892929046,-1.9685026606366616,0.1487526268811073,684100525.3967644,0.4784244837237885,0.3273616007850377,0.9882248157317312,0.6172574695689167,0.094604194174582,0.0907319473733707,1.5320838821787377,-10.580327837761146,-2.85836959394028,0.3674160781381469,-883154147.3388668,0.3846776886225781,0.8540212755311442,1.015201424989653,0.788368284788183
Kerala,IDUKKI,486,False,2,0.6666666666666666,0.7346938775510204,1.9164425482691432,1.505,80.12505622627866,-0.0085475689606497,-0.0446630037741959,,-1729000000.0000002,,,,0.2328605769464329,0.7978099635661878,0.4273072595040906,10.601707646625751,0.8252151888331496,0.7033939632903234,0.7015091018643416,2822048384.3335347,0.948596283590892,0.7208930775082422,0.907513244048978,0.0969392422316145,0.7240615805757434,0.3759938121450191,10.220047269864942,0.8560353763866835,0.7390120762817765,0.7402358608358486,2430325547.337532,0.955104802018968,0.7568582945896543,0.9203511438620414,0.0879783208475994
Kerala,KANNUR,486,False,1,0.3333333333333333,1.0,1.2744958987452126,0.911938775510204,10.03465979595127,-1.0385871329432326,-0.3169365218751121,,8915000000.0,,,,0.4046018726175278,1.2946405087608892,0.908860527885762,9.960750763173138,-1.1035400143795209,-0.3124912051182553,-0.7372144396260703,8844867700.937988,-0.469446496943078,0.0797431636855778,0.8915179411902175,0.4109969869082187,1.7009893892191,1.3388183321271625,15.045011310587746,-2.6312454299458814,-0.933395974688934,-0.6970915814141176,13119050987.243654,-0.5303049000474501,0.2841813119125433,0.8390952008727306,0.5399966314981269
Kerala,KASARAGOD,486,False,1,0.3333333333333333,1.0,0.2823317631613486,0.2382653061224489,6.059748478113555,-2.474638498466577,-0.6729051218691957,,2334999999.9999995,,,,0.6137647025246716,0.2912597491860884,0.2482697910592704,6.319971791046807,-2.697865314448295,-0.7431484752337463,-0.5107833097609569,2433043952.3808503,-0.1579443503548843,0.0317814170150063,0.9353171885582654,0.633173367795845,0.3016652741227024,0.2588239217291073,6.594429275026206,-2.966804397798916,-0.8172509937320673,-0.3543013774667403,2536474432.945252,-0.0622564968206964,0.1626254060908719,0.9325674748652067,0.6557940741797885
Kerala,KOTTAYAM,486,False,2,0.6666666666666666,0.5918367346938775,4.618508792823475,3.7209183673469393,356.49071808297015,-1.1141079537116196,-0.2010853417690548,,-32857000000.000008,,,,0.4563743866426358,3.0813058362437564,2.563887862809338,232.6895476699086,0.0589921993029417,0.1723956760288805,-0.4150447928174148,-19549049316.23376,0.8707107776608103,0.3186619387797459,2.233456326344485,0.3044768612889088,3.440404034396465,2.867059532768873,263.5020240053276,-0.1731201841196494,0.07453406959765,-0.6265232513351671,-22622783995.62836,0.8944960315093025,0.2273485919582476,2.427395040420743,0.3399608729640776
Kerala,KOZHIKODE,486,True,3,1.0,0.8673469387755102,0.5360941795876498,0.5029489795918369,14.840875177982404,-7.345030972519956,-2.914621555079025,,-4928900000.000003,,,,0.5470348771302549,0.0723933976528177,0.0361457350172102,1.044327184560483,0.8478248674924767,0.71866555224473,0.921114681164486,-49888366.94933281,0.9268899347713856,1.029591485316225,1.0014682938493673,0.0738708139314467,0.0411247275135988,0.027807298154247,0.8037028648698753,0.9508920465473916,0.7835664189408142,0.975167292844426,169624051.66625947,0.9796130210777524,0.9867293058100366,0.9950076948395756,0.0419640076669376
Kerala,Kollam,486,False,1,0.3333333333333333,1.0,1.3249726335256276,1.2883163265306123,29.965205467007323,-13.52239717022696,-4.548684781711798,,12529700000.000002,,,,0.5486429124329721,2.3157588423163444,2.274731704648523,53.08226043873388,-43.36200387774092,-8.797104121198672,-0.6302231365011115,22292370705.55553,-0.4307678609410773,0.4315056408865345,0.4639543242056829,0.9589063529260228,2.4422102864336703,2.396523788432685,55.92684779210517,-48.33902984682256,-9.32165377403589,-0.5491501550166189,23485933126.64032,-0.3866616553697614,0.6023854597877325,0.4352537439460135,1.0112671993514164
Kerala,MALAPPURAM,486,False,1,0.3333333333333333,1.0,0.7816495835274094,0.6913367346938785,4.040728781812936,-3.592783216525139,-1.327762492146836,,6775100000.00001,,,,0.6541000698974135,0.3766529581460348,0.3336895004711745,1.955555442376385,-0.0664352956575156,-0.1235478519219093,0.6777729423399721,3268907412.554017,0.9017959459239066,0.6937360426711225,0.9802863272697808,0.3151907599548407,0.4261197676960476,0.3634275657498108,2.131513655766766,-0.3649448628507379,-0.2236772815771632,0.7041054470369836,3554201237.4877944,0.7898149941124875,0.7928372003275111,0.9785658169013632,0.3565855796619644
Kerala,PALAKKAD,486,False,1,0.3333333333333333,1.0,2.913505981123226,2.450183673469386,4.259854287537332,-0.2401723797567372,-0.369491321040041,,12564999999.99998,,,,0.2728768362951415,1.2584336174799935,0.8070463128441739,1.382814380992586,0.768627973909672,0.5489142577003334,0.8567415940576566,5362286083.597747,0.9013282589246808,0.8965620370317668,0.9906487325303546,0.1178639709169236,1.4936372312021895,1.071913885934012,1.894072608604751,0.6740578785444198,0.4008707267197143,0.5051469542730471,3334864987.182616,0.9325990475597876,0.5097930777583127,0.9941843433968042,0.1398929691113786
Kerala,PATHANAMTHITTA,486,False,2,0.6666666666666666,0.6836734693877551,0.8814193099768123,0.7953061224489796,39.56011841418837,-4.380634655990029,-1.4694859359844812,,7794000000.0,,,,0.5876128733178748,0.071473447574061,0.0552667193204143,2.9387156330963737,0.9646199986350338,0.8283926374544911,0.981486858394636,119612691.25304957,0.9827896545883112,0.99774844373364,0.9935602082883036,0.047648965049374,0.0630514565965583,0.0471226322894193,2.491075723217997,0.9724666769096983,0.8536806464572959,0.9833129396527636,45798479.55703749,0.9862250670347262,0.9909099297250236,0.9975342694326996,0.0420343043977055
Kerala,THIRUVANANTHAPURAM,486,True,3,1.0,0.673469387755102,1.1717048585331566,0.8119489795918365,6.32074308080727,-0.7979570213903506,-0.6303132861004048,,7649700000.0,,,,0.1965617947547654,0.2660748425117568,0.2237052200252779,1.8306097727271684,0.9072848997749284,0.5508220324871116,0.948427553270894,2191301514.713334,0.9868452020246082,0.9536696312564326,0.9815564243179862,0.0446359406998417,0.2599751667789257,0.2304749230365363,1.867478255184007,0.9114870988721768,0.5372291380570248,0.9176860290767668,2241371244.049072,0.992586677155596,0.9202206525562152,0.981135001325221,0.0436126768627622
Kerala,THRISSUR,486,False,1,0.3333333333333333,1.0,0.6719245888202222,0.577857142857143,7.308789455989451,-0.0693579089409077,-0.0569483804125912,,-1677000000.0000043,,,,0.2408331859570689,0.6496091733110536,0.4765386779235503,5.594956697615348,0.0004919056948943,0.1283714494816373,0.2507641969813339,3651239974.867743,0.6599453412853002,0.3339821708897857,0.9537683126116748,0.2328348291437468,0.7486069409225393,0.5528586377902908,6.475284851424437,-0.3273630267148508,-0.0112240525752567,0.1861116461284119,4800750734.329224,0.5224716910195083,0.3437333281972497,0.9392133059709888,0.2683178999722363
Kerala,WAYANAD,486,False,1,0.3333333333333333,1.0,0.3788678085117957,0.3132653061224491,10.450414359714202,-1.7504121929302348,-0.5496425407421148,,2962000000.000002,,,,0.5412397264454224,0.861566209182657,0.8194060789871503,28.194358913722343,-13.22327764857462,-3.053390188203119,-0.4092360266009522,8030179574.074073,-0.2435155229279461,0.4024358841337331,0.7127153844421124,1.2308088702609383,0.4838004798183437,0.4252849673251717,14.347567940082271,-3.484922702119584,-1.103774865664827,-0.4377612173153089,4167792679.786682,-0.0907041201926973,0.0751814040101776,0.8508946522686505,0.6911435425976337
Madhya Pradesh,AGAR MALWA,486,False,1,0.3333333333333333,1.0,1.2149969261739904,0.9550204081632654,9.46816261755704,-1.6102043503562808,-0.4701325745675844,,9352000000.000002,,,,0.4127027602493175,0.4415966520595774,0.3692739207208123,3.885008754947224,0.6551933008275814,0.4315497185719348,0.8382614570011688,3031381479.29294,0.9321558053036376,1.1431996922896883,0.9675905929470252,0.149998862791976,0.2484262558464565,0.2074494394574846,2.166151120098165,0.8908762860111633,0.6806579462434936,0.9028420726308648,1280708774.5666497,0.967573763755938,1.0905578219356906,0.9863075590206056,0.0843839184261062
Madhya Pradesh,ALIRAJPUR,486,False,2,0.6666666666666666,0.8469387755102041,1.229509608563927,1.0834693877551025,18.60445708252973,-3.475274555567628,-1.077986085039421,,10618000000.000004,,,,0.5513496002528822,0.2552179355730007,0.2009014748677219,3.509200427642769,0.8071683964329943,0.6146910342303235,0.8722570985311286,1968834453.703675,0.9662946310749898,0.8822141567632409,0.96382415012304,0.1144475047412559,0.2318598773187611,0.158057726062074,2.72979314643226,0.840849856882584,0.6968610658484053,0.8767696253403348,1548965715.4083257,0.9591532169355064,0.8872736384668857,0.9715389218835746,0.1039730391563951
Madhya Pradesh,ANUPPUR,486,False,2,0.6666666666666666,0.7040816326530612,0.942019649693234,0.7539795918367346,13.806950189872902,-1.782555875012933,-0.5809557494301656,,7388999999.999998,,,,0.5010742817517202,0.207390903782656,0.1489222610875328,2.700853675877452,0.8651337200024821,0.6877375628816,0.7839966912208244,1447833214.3200254,0.986782161365185,0.7863688656384349,0.9709404649595562,0.1103143105226894,0.1778498724799481,0.1283373889144586,2.3291836098536507,0.900818405399591,0.7309002324891796,0.816144267426438,1253408430.099487,0.990954327210937,0.8180983226431344,0.974842774820876,0.0946009959999724
Madhya Pradesh,ASHOK NAGAR,486,False,1,0.3333333333333333,1.0,2.1396518885280456,1.8095918367346937,15.225943458799792,-2.453591801672351,-0.8308050801034892,,17673999999.999996,,,,0.607855650150013,1.9940696843704109,1.6855977779127445,14.181697811205597,-1.999614359397928,-0.705357480161007,0.0617444641367684,16496607395.502563,0.9612014593249106,0.0746660602109535,0.8497494635817754,0.5664970694234122,2.094552904697786,1.7630461108927826,14.817769057466537,-2.309538446543108,-0.783713714195118,-0.1289509313428445,17262949985.504154,0.4305189375936881,0.0379708220152872,0.8427696414603336,0.5950434388345984
Madhya Pradesh,BALAGHAT,486,False,1,0.3333333333333333,1.0,1.80311380332887,1.7447959183673474,21.069753353733308,-14.713464573471231,-4.913685770750979,,17099000000.000004,,,,0.8386575829436603,0.4056009341879896,0.3357068909944951,4.13406327499993,0.2048966781769198,-0.1378207866710634,0.8126642699762229,3289927531.7460523,0.9018123283987052,1.1541669007310975,0.958933911702894,0.1886515972967393,0.1897826505168249,0.1362254950464988,1.6369497010333134,0.8259240836047663,0.5382871067099899,0.8971723949913831,1287104070.663452,0.95465480777985,0.9091198036758432,0.9839338924935596,0.0882710002403836
Madhya Pradesh,BARWANI,486,False,2,0.6666666666666666,0.8979591836734694,1.9696518183969187,1.391428571428572,4.825032167137403,-0.442870333990528,0.0113050529443445,,10694000000.000011,,,,0.3908039322216109,1.6766000690850749,1.1504122462685418,3.9965504324533248,-0.0454598072464735,0.1825618660763274,0.4255726565164015,10981936394.675404,0.6607426386921688,0.5382655339160222,0.9591038073872932,0.3326587438660863,1.576359970161275,1.0388851290333023,3.595778237909755,0.0758144424500425,0.2618086916298336,0.4532884535760559,9941262466.430664,0.6918707596580824,0.549911843594175,0.9629792260645634,0.3127698353494593
Madhya Pradesh,BETUL,486,False,1,0.3333333333333333,1.0,3.1929681987716925,2.698673469387755,33.872343549242814,-2.500796624025892,-0.6915563352612779,,26447000000.000004,,,,0.7207603157498176,0.7745796349866152,0.6474739921444809,9.294947335895596,0.7939797811125774,0.5941566307474083,0.8962680734178744,6345245123.015912,0.9684789806182952,0.9642112069521096,0.9078810539478824,0.1748486760692133,0.4801829287462404,0.2864857990887701,4.5191447025911815,0.9208244429432138,0.8204277494450113,0.9226011644786952,2716786771.774292,0.9769976173467068,1.0624965515750504,0.9605582559519418,0.1083934376402348
Madhya Pradesh,BHIND,486,False,1,0.3333333333333333,1.0,0.3961163506664497,0.3377551020408158,2.6610533092856903,-2.6401209326773243,-0.8651532923940279,,3305999999.9999948,,,,0.5740816676325362,0.4500916027753701,0.3715957518086641,2.928356067695112,-3.699721191859874,-1.05202833573128,-0.1902486665072067,3641638367.724909,-0.1190061913601645,0.5954721958693191,0.9704316469005771,0.6523066706889427,0.4863816403131562,0.3858758731764189,3.0441056635145283,-4.488132898219377,-1.1308861093782805,0.0067197290574654,3781583557.128906,0.0074911903744111,1.0242731228833195,0.9692953592308468,0.704900927990082
Madhya Pradesh,BHOPAL,486,False,1,0.3333333333333333,1.0,1.0695159118565207,0.8507142857142852,4.80224864726164,-1.7225173741610411,-0.6151163756123197,,8336999999.999995,,,,0.4839438515187875,0.1802130638171866,0.1367430457024024,0.7809550177681461,0.9227019211991606,0.740387652971389,0.9151151026827476,1241591697.0898633,0.9824196036165816,0.9172813484816452,0.9926515208003726,0.0815443727679577,0.1988449106481408,0.1532737949916295,0.881263550788534,0.9058923086878606,0.709003339428617,0.9508920269401622,1502083190.9179697,0.9810487189481512,0.95557696656882,0.9911097769818832,0.0899750726914664
Madhya Pradesh,CHHATARPUR,486,True,3,1.0,0.8673469387755102,7.257063061991007,5.869285714285716,29.01708951847876,-0.8954998260244769,-0.3894615254920794,,-48883000000.00001,,,,0.3372241199809946,2.8994891084743744,2.3056757043901235,9.050829612355264,0.6974167255610366,0.4541673659344414,0.7470206506416086,15112529145.71322,0.8919762923465208,0.7796608094435191,0.9385177188817336,0.1347346239997385,2.4554169910328065,1.8610520004739568,7.1244023102110114,0.7830036302291865,0.5594250684875159,0.7973072536309751,14027634456.634518,0.932753520330795,0.8175022338212932,0.942931394423036,0.1140993025572865
Madhya Pradesh,CHHINDWARA,486,False,1,0.3333333333333333,1.0,0.1725114607254609,0.1639795918367336,0.8529142153051408,-0.6787632632323788,-0.6936528079495528,,-1074999999.999985,,,,0.2536933245962662,0.1585252741403478,0.0839134026061137,0.43263872964483,-0.4175897932000694,0.1333057464251533,0.0246432033373054,555013951.1177516,0.1077573388773495,0.6060263560037382,0.9970534248370516,0.2331254031475705,0.1570308880158367,0.0907444770968689,0.4681262827193407,-0.3909890945212635,0.0627514270553428,-0.1165956577744771,460804542.5415021,-0.0042176029094061,0.5118126547987862,0.9975535836220116,0.2309277764938776
